,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
354,5.98,0.97,1.0,-1.06,-5.64,-1.95,0.23,-1.97,1022.62,-0.62,0.56,1.67,3.41,3.36,3.36,55.0,54.5,65.87,74.05,73.5,-3.19,890.78,-22.37,-6.99,1.99,7.23,8.65,10.0,0.0,14.3,5.3,3.9,1.3,1.3,-7.2
355,7.51,1.51,1.5,-2.78,-6.49,-3.13,3.44,-3.11,1026.16,-1.89,0.99,2.81,3.08,3.12,3.12,96.0,86.0,72.05,75.42,75.05,-3.59,892.46,-22.3,-6.47,-0.2,4.61,6.03,7.58,0.0,17.9,9.2,-0.8,-0.5,-0.6,-8.0
356,7.6,1.54,1.5,-2.1,-6.51,-3.48,9.45,-4.23,1026.7,-3.15,0.35,3.01,2.9,2.92,2.92,36.5,97.23,71.38,71.55,71.63,-3.8,892.5,-22.83,-7.14,-1.07,3.48,4.8,9.92,0.0,16.5,9.8,0.3,0.2,0.1,-8.5
357,9.32,1.89,1.9,-2.78,-8.18,-4.47,9.92,-4.5,1027.6,-3.2,0.53,2.74,2.8,2.75,2.76,57.41,97.5,74.12,70.23,69.52,-4.21,892.86,-23.47,-8.19,-2.03,1.66,3.08,9.92,0.12,17.9,9.9,1.1,-0.3,-0.2,-10.6
358,8.78,1.4,1.4,-2.84,-11.33,-4.83,4.84,-4.95,1029.3,-4.47,0.67,2.33,2.41,2.59,2.6,73.99,86.1,71.7,65.95,65.77,-4.35,894.1,-23.52,-8.73,-3.53,0.86,2.31,9.69,0.19,19.5,12.1,-0.3,0.1,0.1,-11.6
359,10.06,1.45,1.5,-2.88,-15.68,-3.02,1.48,-4.86,1029.48,-3.07,0.91,2.3,2.2,2.2,2.2,100.0,97.21,57.66,48.37,48.11,-0.93,894.76,-24.01,-10.02,-2.93,1.88,3.37,9.61,0.19,21.8,12.9,0.8,0.5,0.6,-7.4
360,10.28,2.01,2.0,-2.79,-15.73,-1.75,0.0,-3.02,1026.91,-1.41,0.54,1.57,1.43,1.44,1.44,69.5,72.5,35.68,30.0,29.55,0.23,893.4,-24.98,-11.21,-1.68,3.24,4.76,9.45,0.2,27.1,11.8,2.9,2.1,2.2,-5.5
361,10.94,1.88,1.9,-3.45,-20.92,-6.13,0.0,-5.9,1029.49,-1.75,0.55,1.13,0.99,1.08,1.09,71.13,59.1,31.5,29.12,29.0,-6.61,894.66,-25.13,-12.31,-4.38,0.6,2.01,5.39,0.2,31.2,11.0,1.8,1.5,1.6,-8.5
362,13.46,2.56,2.6,-4.47,-24.52,-9.05,0.0,-9.01,1032.96,-6.13,0.28,0.35,0.57,0.57,0.56,38.59,19.0,22.0,20.5,20.5,-9.43,896.14,-25.92,-12.91,-6.9,-2.47,-1.18,0.0,0.2,32.3,8.5,1.9,0.2,0.5,-10.5
363,13.65,2.52,2.5,-3.51,-25.34,-10.24,0.0,-10.19,1034.88,-9.05,0.07,0.35,0.56,0.68,0.68,11.0,21.23,24.76,25.0,25.45,-10.53,897.25,-27.24,-13.7,-8.2,-3.76,-2.43,0.0,0.2,25.8,8.2,1.6,0.3,0.7,-10.8
364,11.7,2.34,2.3,-3.13,-26.56,-10.8,0.0,-10.8,1035.68,-10.24,0.1,0.44,0.48,0.64,0.65,17.0,26.0,22.59,26.1,26.61,-11.1,897.54,-28.21,-13.8,-8.85,-4.78,-3.44,0.0,0.2,25.3,9.5,2.5,0.8,1.3,-9.7
365,11.21,2.42,2.4,-3.14,-27.08,-11.22,0.0,-11.21,1035.35,-10.8,0.07,0.41,0.45,0.6,0.6,14.0,24.0,21.59,27.11,27.03,-11.56,896.92,-28.93,-13.78,-9.15,-5.41,-4.11,0.0,0.2,24.1,10.4,2.5,0.8,1.1,-8.8
366,11.01,2.44,2.4,-2.66,-27.91,-10.15,0.0,-11.3,1036.34,-10.4,0.07,0.38,0.41,0.55,0.55,13.0,22.64,18.33,24.89,25.11,-9.79,897.59,-29.24,-14.08,-8.82,-5.88,-4.54,0.0,0.2,22.9,9.8,3.6,1.2,1.4,-8.1
367,10.52,2.25,2.3,-2.57,-30.32,-5.05,0.0,-10.12,1033.21,-5.19,0.04,0.4,0.35,0.36,0.36,7.5,24.0,12.96,10.27,10.22,-2.14,896.89,-28.59,-13.8,-6.18,-1.25,0.19,0.0,0.2,20.9,10.1,4.3,2.6,2.9,-3.0
368,11.41,3.0,3.0,-2.41,-26.03,-3.67,0.0,-5.05,1029.04,-3.64,0.04,0.28,0.53,0.53,0.53,6.5,14.5,15.5,13.5,13.0,-1.53,894.36,-27.07,-12.59,-4.13,0.74,2.24,0.0,0.2,18.5,9.9,4.8,2.9,3.0,-1.8
369,11.2,2.47,2.5,-1.51,-24.18,-7.52,0.0,-7.2,1029.02,-3.66,0.03,0.13,0.63,0.63,0.62,4.57,6.5,20.0,19.02,18.5,-9.03,893.78,-25.67,-11.66,-4.71,0.06,1.45,0.0,0.2,19.0,8.6,5.1,1.8,1.8,-5.0
370,9.48,2.94,2.9,-1.23,-24.28,-8.4,0.0,-8.4,1029.89,-7.52,0.03,0.11,0.62,0.64,0.64,3.58,4.5,21.0,23.5,23.0,-9.65,894.15,-23.7,-10.93,-4.85,-0.23,0.91,7.58,0.2,20.8,7.2,6.9,2.0,2.0,-6.9
371,9.79,3.01,3.0,-1.33,-24.35,-7.8,0.0,-8.4,1029.55,-7.84,0.05,0.09,0.61,0.63,0.63,5.5,4.0,19.5,21.5,21.0,-9.26,893.78,-23.08,-10.26,-4.63,-0.03,1.15,3.67,0.2,22.6,6.8,8.2,2.1,2.2,-8.3
372,10.26,2.91,2.9,-1.6,-22.41,-7.69,0.0,-7.83,1028.75,-7.37,0.27,0.17,0.71,0.64,0.64,28.5,7.5,23.0,22.0,22.0,-8.84,893.04,-23.13,-10.62,-4.81,-0.51,0.63,9.77,0.2,21.1,8.9,7.0,1.9,1.9,-9.6
373,10.73,2.64,2.6,-1.35,-21.86,-7.29,0.0,-7.68,1027.15,-7.28,0.82,0.2,0.81,0.71,0.71,97.0,8.5,25.98,25.24,25.5,-8.04,891.47,-24.28,-10.73,-4.7,-0.57,0.61,10.0,0.2,16.3,11.4,6.3,1.9,1.8,-10.7
374,8.77,2.36,2.4,-0.29,-22.65,-5.6,0.0,-7.29,1027.93,-5.72,0.73,0.36,0.76,0.75,0.75,99.53,17.5,26.0,25.5,25.0,-5.52,891.95,-25.68,-11.73,-5.23,-1.33,-0.11,10.0,0.2,16.0,11.4,7.6,2.0,1.9,-11.3
375,0.0,0.91,0.9,-2.02,-7.63,-1.97,0.16,0.0,1022.73,0.0,0.43,1.68,3.01,3.2,3.2,42.5,50.5,58.12,73.16,72.15,-3.48,890.77,-22.46,-6.15,1.78,6.78,8.22,10.0,0.0,13.7,5.8,3.3,1.0,1.1,-7.2
376,8.27,1.91,1.9,-2.66,-7.43,-3.46,0.16,-3.45,1026.07,-1.94,1.03,2.89,2.97,3.04,3.04,98.5,87.0,66.5,74.23,74.15,-3.95,892.08,-22.2,-6.25,-0.23,4.19,5.64,8.98,0.0,17.3,9.8,0.1,-0.6,-0.6,-8.0
377,8.11,1.84,1.8,-2.76,-7.52,-4.67,5.86,-4.63,1026.79,-3.48,0.59,2.96,2.85,2.9,2.9,58.5,96.5,72.55,73.99,73.73,-4.99,892.41,-22.53,-7.17,-1.47,3.16,4.55,6.56,0.0,18.6,9.3,0.2,0.2,0.1,-8.5
378,9.55,2.22,2.2,-2.96,-8.78,-5.43,7.27,-5.46,1027.76,-4.39,0.67,2.75,2.7,2.77,2.77,76.5,96.0,73.0,71.88,70.95,-5.38,892.76,-23.9,-7.89,-2.41,1.11,2.55,7.34,0.0,18.4,10.6,1.8,0.4,0.4,-10.6
379,11.6,2.21,2.2,-3.87,-12.44,-6.9,6.33,-6.92,1030.54,-5.27,0.37,2.34,2.18,2.55,2.55,44.5,94.0,67.83,66.11,65.6,-6.35,894.52,-24.62,-9.37,-4.57,-0.33,1.16,8.59,0.0,18.7,11.1,1.1,0.1,0.2,-11.6
380,12.05,1.6,1.6,-2.96,-15.88,-2.74,0.0,-6.9,1029.12,-2.85,0.75,1.63,1.7,1.76,1.76,95.12,67.5,47.5,40.81,39.91,-0.15,894.36,-24.91,-9.65,-3.15,1.64,3.16,7.97,0.0,26.5,12.8,0.5,0.3,0.4,-7.4
381,10.87,2.26,2.3,-2.98,-15.37,-2.95,0.0,-2.99,1027.61,-2.22,0.56,1.37,1.36,1.42,1.42,74.69,69.5,36.28,31.67,31.88,-1.13,893.63,-25.39,-11.91,-2.53,2.34,3.85,9.69,0.0,27.8,11.1,2.7,2.0,2.1,-5.5
382,10.99,1.9,1.9,-3.49,-24.3,-6.39,0.0,-6.2,1030.39,-2.95,0.52,0.7,0.77,0.97,0.97,65.5,36.5,25.0,27.0,27.0,-6.59,895.19,-24.77,-12.27,-5.04,-0.21,1.25,9.69,0.0,31.4,11.1,2.1,1.6,1.7,-8.5
383,13.45,2.48,2.5,-4.33,-23.71,-9.34,0.0,-9.3,1033.2,-6.38,0.21,0.28,0.63,0.63,0.63,28.5,15.0,25.0,22.0,22.0,-9.66,896.28,-25.17,-12.95,-7.38,-2.82,-1.46,0.0,0.0,31.5,8.9,1.9,0.5,0.8,-10.5
384,13.29,2.45,2.5,-3.65,-24.56,-10.36,0.0,-10.31,1035.07,-9.34,0.07,0.4,0.61,0.77,0.77,11.0,23.0,27.07,28.85,29.0,-10.58,897.23,-27.09,-13.61,-8.56,-4.12,-2.78,0.0,0.0,25.0,8.8,2.1,0.8,1.2,-10.8
385,11.97,2.41,2.4,-3.25,-25.77,-10.96,0.0,-10.96,1035.84,-10.36,0.11,0.45,0.52,0.79,0.79,19.5,26.58,24.23,32.48,32.34,-11.15,897.48,-28.67,-13.83,-9.12,-5.15,-3.77,0.0,0.0,24.2,10.4,3.0,1.0,1.4,-9.7
386,11.46,2.34,2.3,-2.95,-26.35,-11.57,0.0,-11.54,1035.62,-10.96,0.08,0.27,0.51,0.71,0.71,15.56,16.89,24.81,31.93,31.81,-11.76,896.97,-29.38,-14.13,-9.84,-5.91,-4.56,0.0,0.0,23.2,10.7,2.7,1.0,1.3,-8.8
387,10.68,2.28,2.3,-2.68,-27.8,-10.5,0.0,-11.71,1036.87,-10.77,0.06,0.1,0.42,0.59,0.59,13.5,6.04,20.0,26.91,27.04,-10.09,897.73,-29.74,-14.66,-9.19,-6.36,-5.0,0.0,0.0,21.8,7.4,3.6,1.2,1.4,-8.1
388,9.99,2.02,2.0,-2.03,-30.35,-4.92,0.0,-10.48,1033.63,-5.08,0.04,0.13,0.39,0.39,0.39,7.26,8.0,14.5,11.13,11.36,-1.75,896.95,-28.59,-14.16,-6.53,-1.62,-0.19,0.0,0.0,16.5,7.0,4.8,2.9,3.1,-3.0
389,11.29,3.08,3.1,-2.5,-30.39,-3.85,0.0,-4.92,1029.08,-3.68,0.05,0.11,0.35,0.35,0.36,7.67,5.89,9.92,8.98,8.39,-1.74,894.26,-27.56,-13.05,-4.22,0.59,2.11,0.0,0.0,16.1,6.8,5.3,3.1,3.3,-1.8
390,11.32,2.62,2.6,-1.87,-25.16,-7.83,0.0,-7.53,1029.14,-3.86,0.04,0.12,0.56,0.56,0.56,6.08,5.5,18.37,17.86,17.38,-9.04,893.82,-25.97,-11.72,-5.14,-0.38,0.99,0.0,0.0,17.1,6.1,5.6,2.2,2.1,-5.0
391,10.62,3.37,3.4,-1.32,-24.11,-8.3,0.0,-8.59,1030.3,-7.83,0.03,0.11,0.63,0.64,0.64,3.5,5.0,21.0,21.5,22.0,-9.25,894.43,-24.06,-11.28,-5.03,-0.63,0.51,10.0,0.0,17.0,6.1,8.0,2.2,2.3,-6.9
392,10.76,3.01,3.0,-1.08,-23.84,-7.63,0.0,-8.3,1029.86,-7.64,0.05,0.09,0.63,0.65,0.65,6.0,4.25,20.56,21.64,21.38,-8.62,894.11,-23.4,-10.58,-4.87,-0.39,0.78,6.02,0.0,21.3,6.3,8.2,2.1,2.3,-8.3
393,10.55,2.89,2.9,-1.89,-22.03,-7.57,0.0,-7.79,1028.63,-7.36,0.15,0.14,0.74,0.66,0.66,16.0,6.0,24.0,22.5,22.0,-8.44,892.9,-23.23,-10.58,-4.77,-0.52,0.65,9.69,0.0,20.4,9.2,6.6,1.8,1.7,-9.6
394,10.26,2.53,2.5,-1.56,-21.96,-7.99,0.0,-8.01,1027.74,-7.41,0.59,0.21,0.79,0.71,0.71,70.5,9.5,27.0,27.5,27.5,-8.89,891.91,-24.54,-10.99,-5.21,-0.84,0.34,9.22,0.0,16.8,12.1,6.3,1.8,1.8,-10.7
395,8.89,2.42,2.4,-0.72,-23.21,-6.15,0.0,-8.32,1028.1,-6.39,0.77,0.27,0.76,0.76,0.76,100.0,13.0,26.0,26.5,26.5,-6.17,892.1,-25.61,-11.46,-5.44,-1.38,-0.15,9.38,0.0,15.6,12.5,6.8,1.8,1.8,-11.3
396,10.36,3.52,3.5,0.04,-22.78,-2.52,0.0,-6.16,1026.24,-2.6,0.6,0.3,0.79,0.8,0.8,89.0,14.0,24.5,20.5,20.5,-0.59,891.51,-26.52,-11.47,-4.22,0.49,1.94,9.84,0.0,14.9,13.6,6.9,3.8,3.7,-7.4
397,11.05,3.65,3.7,-0.34,-23.26,-0.99,0.0,-2.52,1022.52,-0.82,0.13,0.3,0.75,0.76,0.76,19.0,14.5,19.5,16.0,16.5,0.96,889.13,-26.1,-11.57,-2.23,2.65,4.1,0.78,0.0,16.4,16.8,6.4,3.5,3.5,-6.9
398,11.1,2.92,2.9,-0.05,-22.04,-4.73,0.0,-4.96,1021.96,-0.98,0.16,0.34,0.77,0.82,0.82,24.0,15.5,19.5,21.12,21.59,-7.23,888.62,-26.81,-10.94,-1.58,2.73,4.04,0.39,0.0,17.2,19.4,7.4,1.8,1.8,-9.6
399,11.09,3.23,3.2,-1.06,-22.42,-5.79,0.0,-5.82,1023.17,-4.57,0.14,0.26,0.76,0.79,0.79,21.5,11.5,21.08,21.61,21.36,-7.34,889.29,-27.11,-10.3,-2.11,2.2,3.54,0.0,0.0,18.3,17.2,8.5,2.5,2.2,-11.9
400,0.0,2.06,2.1,-3.67,-11.34,-6.34,9.14,0.0,1030.01,0.0,0.38,2.45,2.56,2.72,2.72,46.0,97.5,73.84,67.3,67.42,-5.66,894.39,-24.61,-9.5,-3.83,0.47,1.94,9.38,0.0,20.0,11.6,0.7,0.1,0.2,-11.6
401,11.34,1.43,1.4,-2.97,-14.87,-3.23,0.16,-6.37,1029.41,-3.38,0.64,2.1,2.02,2.08,2.08,82.5,88.0,57.73,48.75,48.7,-0.82,894.51,-25.13,-10.07,-3.5,1.28,2.79,5.86,0.0,27.4,13.8,0.3,0.3,0.3,-7.4
402,11.37,2.47,2.5,-3.1,-14.58,-2.99,0.0,-3.23,1027.56,-2.19,0.44,1.67,1.49,1.55,1.55,56.5,83.5,40.13,34.54,34.12,-1.14,893.64,-25.06,-11.89,-2.67,2.21,3.74,7.73,0.0,31.3,12.2,2.7,2.0,2.0,-5.5
403,11.49,1.96,2.0,-3.63,-21.78,-6.81,0.0,-6.58,1030.48,-2.99,0.41,0.68,0.93,1.08,1.09,50.5,35.0,30.5,30.78,30.84,-7.11,895.2,-24.49,-12.39,-5.18,-0.31,1.13,3.2,0.0,33.6,10.6,2.1,1.5,1.6,-8.5
404,13.76,2.69,2.7,-4.42,-22.66,-9.5,0.0,-9.47,1033.93,-6.8,0.09,0.3,0.68,0.72,0.72,12.0,16.5,28.0,26.5,26.5,-9.71,896.7,-25.3,-13.3,-7.55,-3.23,-1.83,0.0,0.0,31.1,8.8,2.7,0.7,1.0,-10.5
405,13.88,2.91,2.9,-4.33,-23.98,-10.49,0.0,-10.43,1035.26,-9.5,0.06,0.41,0.62,0.84,0.84,9.11,23.0,27.0,31.69,31.69,-10.64,897.28,-26.4,-13.38,-8.24,-4.26,-2.91,0.0,0.0,26.5,9.4,2.8,0.6,0.9,-10.8
406,13.75,2.7,2.7,-3.63,-25.39,-11.02,0.0,-10.99,1035.53,-10.49,0.1,0.4,0.52,0.79,0.79,16.5,23.0,24.61,32.72,33.0,-11.19,897.12,-28.02,-13.38,-8.8,-5.08,-3.72,0.0,0.0,24.3,10.9,3.2,0.9,1.2,-9.7
407,12.3,2.44,2.4,-3.18,-26.09,-11.7,0.0,-11.69,1035.64,-11.03,0.09,0.1,0.5,0.7,0.7,18.0,6.03,25.12,31.69,31.84,-11.92,896.95,-29.15,-14.08,-9.78,-6.04,-4.67,0.0,0.0,23.0,9.5,2.7,1.0,1.3,-8.8
408,11.07,2.24,2.2,-2.72,-27.32,-10.71,0.0,-11.88,1036.98,-10.99,0.07,0.13,0.44,0.59,0.59,13.23,8.09,21.0,27.2,27.61,-10.32,897.74,-29.41,-14.51,-9.34,-6.66,-5.27,0.0,0.0,22.2,7.8,3.4,1.2,1.5,-8.1
409,10.01,1.86,1.9,-1.97,-29.88,-5.03,0.0,-10.72,1033.7,-5.16,0.04,0.18,0.41,0.42,0.42,7.5,10.71,15.68,11.85,12.25,-1.77,896.86,-28.84,-14.19,-6.71,-1.79,-0.35,0.0,0.0,18.8,7.8,4.7,2.8,3.0,-3.0
410,10.85,3.02,3.0,-2.19,-30.75,-3.83,0.0,-5.03,1029.01,-3.69,0.05,0.15,0.35,0.36,0.36,7.5,8.61,10.71,8.88,8.88,-1.67,894.11,-27.34,-13.3,-4.45,0.35,1.86,0.0,0.0,18.8,7.7,5.7,3.3,3.5,-1.8
411,11.03,2.93,2.9,-1.92,-26.84,-7.97,0.0,-7.71,1029.14,-3.85,0.04,0.11,0.45,0.45,0.45,5.5,5.5,15.0,14.5,14.5,-9.12,893.66,-26.7,-12.12,-5.32,-0.55,0.81,0.0,0.0,18.7,7.5,6.0,2.3,2.2,-5.0
412,11.42,3.26,3.3,-1.55,-24.73,-8.63,0.0,-8.64,1030.3,-7.98,0.03,0.1,0.58,0.58,0.58,4.18,5.0,20.22,21.31,21.26,-9.58,894.22,-25.06,-11.54,-5.28,-1.1,0.01,0.0,0.0,18.1,6.7,8.1,2.3,2.4,-6.9
413,11.06,3.33,3.3,-1.57,-23.78,-7.83,0.0,-8.63,1029.91,-7.82,0.03,0.1,0.63,0.62,0.62,4.1,4.32,20.61,20.92,21.06,-8.73,893.94,-23.85,-10.68,-4.99,-0.64,0.52,9.45,0.0,18.4,6.1,8.1,2.0,2.2,-8.3
414,11.29,3.25,3.3,-2.05,-20.89,-7.38,0.0,-7.86,1028.79,-7.28,0.11,0.1,0.79,0.66,0.66,12.67,4.0,26.73,23.07,23.0,-8.04,892.88,-23.92,-10.46,-4.96,-0.83,0.38,9.84,0.0,18.9,8.0,7.2,1.8,1.7,-9.6
415,10.95,2.64,2.6,-1.67,-21.41,-8.17,0.0,-8.48,1027.77,-7.3,0.39,0.2,0.8,0.73,0.73,49.0,9.0,27.5,27.5,27.0,-8.93,891.8,-24.94,-10.94,-5.24,-1.09,0.13,9.84,0.0,17.2,12.2,6.1,1.6,1.5,-10.7
416,9.36,2.44,2.4,-0.85,-22.98,-6.7,0.0,-8.15,1028.02,-6.95,0.51,0.25,0.76,0.78,0.78,70.0,12.0,26.5,28.0,28.0,-6.85,891.91,-25.94,-11.49,-5.72,-1.49,-0.24,9.45,0.0,15.4,11.9,6.8,1.7,1.7,-11.3
417,10.21,3.44,3.4,-0.2,-23.05,-2.75,0.0,-6.68,1025.97,-2.82,0.18,0.27,0.8,0.8,0.8,25.5,13.0,25.0,20.5,21.0,-0.78,891.16,-26.33,-11.7,-4.35,0.42,1.89,10.0,0.0,14.9,12.9,7.2,3.9,4.0,-7.4
418,10.8,3.62,3.6,-0.27,-23.23,-1.32,0.0,-2.75,1022.43,-1.02,0.07,0.29,0.76,0.76,0.76,9.0,15.0,20.0,17.0,17.0,0.58,888.87,-26.07,-12.16,-2.48,2.38,3.84,1.88,0.0,16.4,16.2,6.3,3.4,3.5,-6.9
419,11.11,3.19,3.2,0.35,-22.4,-5.08,0.0,-5.1,1022.09,-1.32,0.16,0.32,0.76,0.81,0.81,24.5,15.43,19.71,21.17,21.85,-6.98,888.51,-26.78,-11.56,-1.8,2.5,3.81,2.5,0.0,17.5,19.0,7.9,2.1,2.0,-9.6
420,11.69,3.29,3.3,-1.02,-23.0,-5.33,0.0,-5.55,1022.97,-4.72,0.17,0.27,0.71,0.77,0.77,27.87,12.0,19.37,21.5,20.63,-7.38,888.96,-27.58,-10.4,-2.28,1.99,3.3,3.52,0.0,20.5,17.9,9.2,2.8,2.6,-11.9
421,12.78,3.85,3.8,-1.38,-22.33,-5.98,0.0,-5.97,1023.65,-5.31,0.25,0.38,0.73,0.72,0.72,46.98,17.5,20.5,21.0,21.0,-7.69,889.35,-28.67,-11.24,-3.1,1.25,2.61,0.0,0.0,22.5,18.7,10.0,3.2,3.0,-12.9
422,16.52,5.43,5.4,-1.82,-22.91,-6.63,0.0,-6.97,1024.18,-5.94,0.19,0.32,0.7,0.7,0.7,40.88,14.5,21.0,20.5,20.5,-7.51,889.56,-30.05,-11.14,-3.96,0.5,1.78,0.0,0.0,30.0,21.1,11.1,4.2,4.0,-14.0
423,17.15,5.72,5.7,-2.09,-22.68,-8.69,0.0,-8.63,1024.8,-6.63,0.12,0.43,0.7,0.71,0.71,24.5,21.21,25.0,24.5,24.0,-9.13,889.07,-29.67,-11.96,-6.15,-1.7,-0.38,7.58,0.0,33.3,20.1,10.9,4.3,4.2,-15.8
424,17.17,3.89,3.9,-1.89,-21.54,-9.21,0.0,-9.83,1027.02,-8.68,0.06,0.46,0.81,0.78,0.78,12.22,25.45,33.5,29.0,28.82,-9.1,890.3,-28.99,-13.24,-7.69,-3.3,-1.99,1.8,0.0,25.4,18.3,9.2,3.3,3.3,-16.2
425,0.0,3.03,3.0,-4.43,-22.06,-10.13,0.0,0.0,1034.64,0.0,0.1,0.36,0.71,0.77,0.77,13.0,20.5,30.0,30.0,30.0,-10.21,896.98,-25.4,-13.46,-7.87,-3.95,-2.56,3.28,0.0,29.7,9.1,4.0,1.2,1.5,-10.5
426,14.6,2.96,3.0,-4.16,-22.98,-10.9,0.0,-10.87,1035.89,-10.13,0.08,0.45,0.66,0.88,0.88,11.5,26.5,29.91,35.34,35.75,-10.99,897.58,-26.52,-13.73,-8.54,-4.83,-3.43,0.0,0.0,25.6,9.5,3.7,1.0,1.3,-10.8
427,13.56,2.77,2.8,-3.67,-24.08,-11.33,0.0,-11.31,1035.7,-10.9,0.1,0.38,0.57,0.81,0.81,17.5,21.5,26.5,34.57,34.83,-11.46,897.2,-28.1,-13.45,-8.93,-5.41,-4.02,0.0,0.0,24.4,11.7,3.7,1.1,1.4,-9.7
428,12.48,2.82,2.8,-3.4,-24.92,-11.95,0.0,-11.91,1035.37,-11.33,0.07,0.08,0.54,0.69,0.7,14.0,4.5,26.99,33.18,33.43,-12.13,896.63,-28.98,-13.82,-9.91,-6.19,-4.84,0.0,0.0,23.0,10.2,3.9,1.3,1.5,-8.8
429,12.49,2.58,2.6,-3.11,-26.18,-11.05,0.0,-12.09,1036.33,-11.31,0.06,0.14,0.46,0.62,0.62,12.5,8.5,22.91,28.28,28.66,-10.68,897.23,-29.26,-13.99,-9.55,-6.53,-5.17,0.0,0.0,21.8,9.4,4.4,1.4,1.6,-8.1
430,11.64,2.39,2.4,-2.4,-28.48,-5.67,0.0,-11.05,1033.32,-5.82,0.05,0.16,0.45,0.45,0.45,8.35,10.0,17.0,13.89,13.44,-2.61,896.64,-28.52,-13.9,-7.03,-2.14,-0.69,0.0,0.0,21.4,9.2,4.7,2.9,3.1,-3.0
431,11.56,3.21,3.2,-2.38,-27.56,-4.2,0.0,-5.67,1029.06,-4.11,0.04,0.09,0.46,0.47,0.47,6.0,5.0,14.4,12.05,12.02,-2.03,893.97,-27.4,-12.56,-4.72,0.11,1.63,0.0,0.0,19.5,8.8,5.5,3.2,3.4,-1.8
432,11.56,2.87,2.9,-1.94,-24.56,-7.75,0.0,-7.48,1028.67,-4.2,0.04,0.09,0.59,0.61,0.61,5.5,4.0,19.44,19.18,19.26,-8.87,893.46,-26.15,-11.51,-5.09,-0.31,1.05,0.23,0.0,19.0,8.8,5.6,2.2,2.0,-5.0
433,11.37,3.57,3.6,-1.38,-24.58,-8.16,0.0,-8.35,1029.83,-7.75,0.03,0.09,0.59,0.63,0.63,3.0,4.0,19.5,22.6,22.59,-9.16,894.06,-24.35,-11.38,-4.88,-0.55,0.57,4.14,0.0,17.9,7.7,8.6,2.3,2.4,-6.9
434,11.61,3.43,3.4,-1.66,-23.25,-7.77,0.0,-8.28,1029.55,-7.81,0.03,0.08,0.64,0.62,0.62,3.4,3.5,20.93,21.0,21.0,-8.76,893.76,-23.77,-10.39,-4.82,-0.44,0.75,9.84,0.0,19.3,6.7,8.1,2.1,2.2,-8.3
435,11.79,3.39,3.4,-2.12,-20.22,-7.07,0.0,-7.76,1028.51,-6.96,0.12,0.16,0.87,0.71,0.71,14.5,6.5,28.5,24.5,24.0,-7.68,892.87,-24.57,-10.61,-4.8,-0.62,0.57,10.0,0.0,18.9,9.0,7.3,1.9,1.8,-9.6
436,11.39,2.63,2.6,-1.57,-21.2,-7.18,0.0,-7.48,1027.42,-7.05,0.49,0.22,0.8,0.79,0.79,65.0,9.5,26.0,27.5,27.0,-7.88,891.69,-25.46,-10.96,-4.89,-0.88,0.38,9.77,0.0,17.8,11.9,6.7,1.7,1.7,-10.7
437,9.21,2.55,2.5,-1.15,-22.76,-6.79,0.0,-8.03,1027.73,-7.06,0.6,0.24,0.78,0.83,0.83,82.0,12.0,26.5,28.5,28.0,-6.88,891.75,-25.91,-11.69,-5.49,-1.13,0.11,10.0,0.0,16.8,11.6,6.7,1.7,1.7,-11.3
438,10.39,3.53,3.5,-0.03,-22.81,-2.44,0.0,-6.79,1025.87,-2.53,0.14,0.27,0.85,0.85,0.85,21.0,13.0,27.0,22.0,22.0,-0.26,891.19,-26.56,-11.98,-4.36,0.45,1.93,10.0,0.0,15.6,12.5,7.3,4.0,4.1,-7.4
439,10.9,3.66,3.7,-0.37,-22.68,-1.44,0.0,-2.44,1022.31,-1.07,0.07,0.29,0.79,0.79,0.79,10.0,15.5,21.0,18.0,18.0,0.57,888.98,-26.19,-12.52,-2.44,2.44,3.91,1.48,0.0,16.7,16.1,6.2,3.4,3.5,-6.9
440,11.15,2.81,2.8,0.19,-22.19,-4.97,0.0,-5.19,1021.71,-1.44,0.17,0.3,0.78,0.86,0.86,25.5,14.5,20.5,22.5,23.0,-7.36,888.19,-26.72,-11.66,-1.76,2.58,3.9,2.42,0.0,19.9,19.3,7.5,2.0,2.0,-9.6
441,11.28,3.46,3.5,-1.13,-23.16,-5.69,0.0,-5.91,1023.06,-4.7,0.24,0.25,0.7,0.78,0.78,40.09,10.5,19.0,21.5,21.0,-7.25,889.06,-27.66,-10.62,-2.16,2.1,3.46,0.31,0.0,20.8,17.9,9.1,2.7,2.5,-11.9
442,12.75,3.84,3.8,-1.39,-22.21,-6.2,0.0,-6.43,1023.88,-5.6,0.26,0.3,0.75,0.74,0.74,47.5,13.51,22.0,21.5,21.5,-7.73,889.48,-28.64,-10.92,-3.27,1.11,2.44,0.0,0.0,22.6,19.4,10.0,3.2,3.0,-12.9
443,15.29,4.92,4.9,-1.7,-22.69,-6.62,0.0,-7.01,1024.43,-6.05,0.21,0.41,0.72,0.74,0.74,43.0,19.8,22.0,22.5,22.0,-7.57,889.68,-29.53,-11.77,-3.99,0.35,1.64,0.0,0.0,31.1,20.0,10.1,3.4,3.3,-14.0
